RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.3734289991777561,0.27241593200547537,0.20152686306011347,0.7863100045808042,43206.6612691234,24471.60090378021,13999.943063898128,28.809236148146343,LightGBM,target,7,0.7
0.3700685940899364,0.27042922271415093,0.20015197476947932,0.7901385985329209,43813.84559521345,24289.28622522008,13936.195301946202,28.576191401672556,CatBoost,target,7,4.4
0.8310943716164134,0.6189466764762057,0.48298137024950627,-3.8070072538864963e-06,80407.67360006772,51001.742417332774,34121.45322807661,100.93291690859662,Baseline_media,target,8,0.2
0.8341693742516536,0.6154499733854588,0.4723760350498125,-0.007417412820130753,78976.1417199741,50741.726121458574,34872.49899763287,107.88008295174754,Baseline_mediana,target,8,0.2
0.41615249978612456,0.307110649993401,0.22779044439320728,0.7492701813766931,49788.88284002629,27693.93236008441,15678.249220977756,32.775130615878005,Ridge,target,8,0.3
0.3880496042280593,0.2817598440216508,0.20959296001582217,0.7819904790037184,47759.415883919355,25771.402907561485,14571.114990684873,29.889636183343715,HistGradientBoosting,target,8,2.2
0.38452217861003596,0.2797336354920217,0.20726872315648492,0.785935939303432,47407.06056308718,25633.626353055817,14302.792968749996,29.65195992326833,XGBoost,target,8,0.7
0.38743318945140054,0.2816837460863338,0.20902780564721546,0.7826825428757521,47479.14701639348,25767.499371913644,14501.313172814756,29.855994021877553,LightGBM,target,8,0.7
0.38552000318676866,0.2802125783722207,0.2072931364434698,0.7848235170108062,47776.19426183793,25683.813422502102,14558.652081154869,29.684358515519992,CatBoost,target,8,4.3
0.8133803292511577,0.6152757835421867,0.47953752202688804,-1.7275564312413394e-07,79584.29264072496,50834.596082671575,34102.801057403594,95.2203306646203,Baseline_media,target,9,0.2
0.8161105311195034,0.6120074627568164,0.4769233565465161,-0.006724664008037395,78239.89116638135,50591.38129257352,34803.99999999996,101.41275925825974,Baseline_mediana,target,9,0.2
0.40117480426930485,0.2963350560789277,0.22067994512694966,0.7567347678349259,48734.41498502792,26723.227888715992,15189.85033811097,31.338814269283592,Ridge,target,9,0.2
0.3760291425899346,0.27489413227760884,0.20256914180023777,0.7862747895358093,46587.33158173379,25045.146589432206,14380.438741634993,28.682100945423027,HistGradientBoosting,target,9,1.6
0.3719898514815006,0.2712838910449068,0.20291419048636428,0.7908417844073722,45876.49990136321,24812.04693977697,14053.749999999956,28.396976036181975,XGBoost,target,9,0.7
0.3725027977105311,0.27190163022462915,0.20138379033149612,0.7902645595833302,45381.13498569329,24727.972325007362,14220.867670933047,28.407913787459943,LightGBM,target,9,0.8
0.37217672144893005,0.2714726905724322,0.20147503071874162,0.7906315893921172,46360.562964277444,24787.058134261853,14188.912582204386,28.346156903493675,CatBoost,target,9,4.4
0.8114040594473395,0.6121869346129629,0.48426978530431697,-3.467153390768196e-05,82293.06981448649,51146.298825130856,34100.994809773445,92.92895251654383,Baseline_media,target,10,0.2
0.8141708233596067,0.6088646091488834,0.471600090150071,-0.0068662299730704035,80848.45204707781,50899.76843853821,35163.99999999992,99.51853041075053,Baseline_mediana,target,10,0.2
0.4051965372819922,0.30260697160761674,0.23069000620813718,0.7506139504494472,51164.559003333896,27596.23199309956,15912.701217672133,32.206285170004854,Ridge,target,10,0.3
